scaffold_1	0	1000000	9.16
scaffold_1	1000000	2000000	9.42
scaffold_1	2000000	3000000	9.40
scaffold_1	3000000	4000000	8.81
scaffold_1	4000000	5000000	8.89
scaffold_1	5000000	6000000	8.71
scaffold_1	6000000	7000000	8.20
scaffold_1	7000000	8000000	8.85
scaffold_1	8000000	9000000	10.19
scaffold_1	9000000	10000000	8.93
scaffold_1	10000000	11000000	9.36
scaffold_1	11000000	12000000	9.51
scaffold_1	12000000	13000000	9.77
scaffold_1	13000000	14000000	9.88
scaffold_1	14000000	15000000	9.02
scaffold_1	15000000	16000000	9.79
scaffold_1	16000000	17000000	10.42
scaffold_1	17000000	18000000	10.63
scaffold_1	18000000	19000000	10.41
scaffold_1	19000000	20000000	12.17
scaffold_1	20000000	21000000	11.46
scaffold_1	21000000	22000000	11.20
scaffold_1	22000000	23000000	11.05
scaffold_1	23000000	24000000	11.62
scaffold_1	24000000	25000000	11.57
scaffold_1	25000000	26000000	12.95
scaffold_1	26000000	27000000	11.69
scaffold_1	27000000	28000000	11.91
scaffold_1	28000000	29000000	11.53
scaffold_1	29000000	30000000	12.44
scaffold_1	30000000	31000000	12.41
scaffold_1	31000000	32000000	12.14
scaffold_1	32000000	33000000	12.06
scaffold_1	33000000	34000000	12.83
scaffold_1	34000000	35000000	11.15
scaffold_1	35000000	36000000	11.65
scaffold_1	36000000	37000000	12.22
scaffold_1	37000000	38000000	12.31
scaffold_1	38000000	39000000	13.56
scaffold_1	39000000	40000000	12.60
scaffold_1	40000000	41000000	12.55
scaffold_1	41000000	42000000	12.46
scaffold_1	42000000	43000000	12.48
scaffold_1	43000000	44000000	11.79
scaffold_1	44000000	45000000	12.32
scaffold_1	45000000	46000000	12.51
scaffold_1	46000000	47000000	12.53
scaffold_1	47000000	48000000	12.60
scaffold_1	48000000	49000000	13.01
scaffold_1	49000000	50000000	12.40
scaffold_1	50000000	51000000	12.53
scaffold_1	51000000	52000000	12.81
scaffold_1	52000000	53000000	13.86
scaffold_1	53000000	54000000	12.34
scaffold_1	54000000	55000000	12.80
scaffold_1	55000000	56000000	12.25
scaffold_1	56000000	57000000	12.41
scaffold_1	57000000	58000000	12.50
scaffold_1	58000000	59000000	12.39
scaffold_1	59000000	60000000	12.75
scaffold_1	60000000	61000000	12.77
scaffold_1	61000000	62000000	13.31
scaffold_1	62000000	63000000	13.01
scaffold_1	63000000	64000000	12.92
scaffold_1	64000000	65000000	12.93
scaffold_1	65000000	66000000	12.77
scaffold_1	66000000	67000000	12.38
scaffold_1	67000000	68000000	13.02
scaffold_1	68000000	69000000	13.42
scaffold_1	69000000	70000000	13.21
scaffold_1	70000000	71000000	12.53
scaffold_1	71000000	72000000	13.18
scaffold_1	72000000	73000000	13.41
scaffold_1	73000000	74000000	12.77
scaffold_1	74000000	75000000	12.21
scaffold_1	75000000	76000000	11.98
scaffold_1	76000000	77000000	12.19
scaffold_1	77000000	78000000	12.33
scaffold_1	78000000	79000000	13.75
scaffold_1	79000000	80000000	12.89
scaffold_1	80000000	81000000	12.16
scaffold_1	81000000	82000000	12.76
scaffold_1	82000000	83000000	12.86
scaffold_1	83000000	84000000	12.64
scaffold_1	84000000	85000000	12.46
scaffold_1	85000000	86000000	12.48
scaffold_1	86000000	87000000	11.80
scaffold_1	87000000	88000000	12.51
scaffold_1	88000000	89000000	12.26
scaffold_1	89000000	90000000	13.07
scaffold_1	90000000	91000000	11.97
scaffold_1	91000000	92000000	12.69
scaffold_1	92000000	93000000	11.90
scaffold_1	93000000	94000000	12.61
scaffold_1	94000000	95000000	13.02
scaffold_1	95000000	96000000	12.51
scaffold_1	96000000	97000000	12.98
scaffold_1	97000000	98000000	14.26
scaffold_1	98000000	99000000	12.75
scaffold_1	99000000	100000000	13.25
scaffold_1	100000000	101000000	13.09
scaffold_1	101000000	102000000	13.17
scaffold_1	102000000	103000000	13.29
scaffold_1	103000000	104000000	13.24
scaffold_1	104000000	105000000	13.55
scaffold_1	105000000	106000000	13.36
scaffold_1	106000000	107000000	12.62
scaffold_1	107000000	108000000	12.62
scaffold_1	108000000	109000000	13.43
scaffold_1	109000000	110000000	13.55
scaffold_1	110000000	111000000	13.05
scaffold_1	111000000	112000000	12.44
scaffold_1	112000000	113000000	13.56
scaffold_1	113000000	114000000	13.76
scaffold_1	114000000	115000000	13.12
scaffold_1	115000000	116000000	13.30
scaffold_1	116000000	117000000	12.99
scaffold_1	117000000	118000000	13.22
scaffold_1	118000000	119000000	13.62
scaffold_1	119000000	120000000	13.21
scaffold_1	120000000	121000000	13.37
scaffold_1	121000000	122000000	13.73
scaffold_1	122000000	123000000	13.16
scaffold_1	123000000	124000000	13.18
scaffold_1	124000000	125000000	12.47
scaffold_1	125000000	126000000	12.03
scaffold_1	126000000	127000000	13.12
scaffold_1	127000000	128000000	13.38
scaffold_1	128000000	129000000	13.44
scaffold_1	129000000	130000000	12.53
scaffold_1	130000000	131000000	12.91
scaffold_1	131000000	132000000	12.79
scaffold_1	132000000	133000000	12.85
scaffold_1	133000000	134000000	13.24
scaffold_1	134000000	135000000	13.26
scaffold_1	135000000	136000000	13.24
scaffold_1	136000000	137000000	13.01
scaffold_1	137000000	138000000	12.27
scaffold_1	138000000	139000000	12.49
scaffold_1	139000000	140000000	12.10
scaffold_1	140000000	141000000	13.30
scaffold_1	141000000	142000000	13.11
scaffold_1	142000000	143000000	12.76
scaffold_1	143000000	144000000	13.22
scaffold_1	144000000	145000000	12.95
scaffold_1	145000000	146000000	13.19
scaffold_1	146000000	147000000	12.93
scaffold_1	147000000	148000000	12.49
scaffold_1	148000000	149000000	13.14
scaffold_1	149000000	150000000	13.38
scaffold_1	150000000	151000000	12.78
scaffold_1	151000000	152000000	12.68
scaffold_1	152000000	153000000	12.78
scaffold_1	153000000	154000000	12.23
scaffold_1	154000000	155000000	12.44
scaffold_1	155000000	156000000	12.72
scaffold_1	156000000	157000000	12.10
scaffold_1	157000000	158000000	12.55
scaffold_1	158000000	159000000	11.88
scaffold_1	159000000	160000000	11.67
scaffold_1	160000000	161000000	12.56
scaffold_1	161000000	162000000	12.21
scaffold_1	162000000	163000000	11.39
scaffold_1	163000000	164000000	11.64
scaffold_1	164000000	165000000	11.18
scaffold_1	165000000	166000000	11.36
scaffold_1	166000000	167000000	11.47
scaffold_1	167000000	168000000	11.37
scaffold_1	168000000	169000000	11.14
scaffold_1	169000000	170000000	10.79
scaffold_1	170000000	171000000	11.29
scaffold_1	171000000	172000000	10.49
scaffold_1	172000000	173000000	10.39
scaffold_1	173000000	174000000	17.11
scaffold_1	174000000	175000000	9.91
scaffold_1	175000000	176000000	11.19
scaffold_1	176000000	177000000	10.33
scaffold_1	177000000	178000000	11.17
